source,target
@aws-sdk/client-cloudsearch,@smithy/protocol-http
@aws-sdk/client-cloudsearch,@smithy/smithy-client
@aws-sdk/client-cloudsearch,@smithy/types
@aws-sdk/client-cloudsearch,@smithy/url-parser
@aws-sdk/client-cloudsearch,@smithy/util-base64
@aws-sdk/client-cloudsearch,@smithy/util-body-length-browser
@aws-sdk/client-cloudsearch,@smithy/util-body-length-node
@aws-sdk/client-cloudsearch,@smithy/util-defaults-mode-browser
@aws-sdk/client-cloudsearch,@smithy/util-defaults-mode-node
@aws-sdk/client-cloudsearch,@smithy/util-endpoints
@aws-sdk/client-cloudsearch,@smithy/util-middleware
@aws-sdk/client-cloudsearch,@smithy/util-retry
@aws-sdk/client-cloudsearch,@smithy/util-utf8
@aws-sdk/client-cloudsearch,tslib
@aws-sdk/client-cloudtrail,@aws-crypto/sha256-browser
@aws-sdk/client-cloudtrail,@aws-crypto/sha256-js
@aws-sdk/client-cloudtrail,@aws-sdk/core
@aws-sdk/client-cloudtrail,@aws-sdk/credential-provider-node
@aws-sdk/client-cloudtrail,@aws-sdk/middleware-host-header
@aws-sdk/client-cloudtrail,@aws-sdk/middleware-logger
@aws-sdk/client-cloudtrail,@aws-sdk/middleware-recursion-detection
@aws-sdk/client-cloudtrail,@aws-sdk/middleware-user-agent
@aws-sdk/client-cloudtrail,@aws-sdk/region-config-resolver
@aws-sdk/client-cloudtrail,@aws-sdk/types
@aws-sdk/client-cloudtrail,@aws-sdk/util-endpoints
@aws-sdk/client-cloudtrail,@aws-sdk/util-user-agent-browser
@aws-sdk/client-cloudtrail,@aws-sdk/util-user-agent-node
@aws-sdk/client-cloudtrail,@smithy/config-resolver
@aws-sdk/client-cloudtrail,@smithy/core
@aws-sdk/client-cloudtrail,@smithy/fetch-http-handler
@aws-sdk/client-cloudtrail,@smithy/hash-node
@aws-sdk/client-cloudtrail,@smithy/invalid-dependency
@aws-sdk/client-cloudtrail,@smithy/middleware-content-length
@aws-sdk/client-cloudtrail,@smithy/middleware-endpoint
@aws-sdk/client-cloudtrail,@smithy/middleware-retry
@aws-sdk/client-cloudtrail,@smithy/middleware-serde
@aws-sdk/client-cloudtrail,@smithy/middleware-stack
@aws-sdk/client-cloudtrail,@smithy/node-config-provider
@aws-sdk/client-cloudtrail,@smithy/node-http-handler
@aws-sdk/client-cloudtrail,@smithy/protocol-http
@aws-sdk/client-cloudtrail,@smithy/smithy-client
@aws-sdk/client-cloudtrail,@smithy/types
@aws-sdk/client-cloudtrail,@smithy/url-parser
@aws-sdk/client-cloudtrail,@smithy/util-base64
@aws-sdk/client-cloudtrail,@smithy/util-body-length-browser
@aws-sdk/client-cloudtrail,@smithy/util-body-length-node
@aws-sdk/client-cloudtrail,@smithy/util-defaults-mode-browser
@aws-sdk/client-cloudtrail,@smithy/util-defaults-mode-node
@aws-sdk/client-cloudtrail,@smithy/util-endpoints
@aws-sdk/client-cloudtrail,@smithy/util-middleware
@aws-sdk/client-cloudtrail,@smithy/util-retry
@aws-sdk/client-cloudtrail,@smithy/util-utf8
@aws-sdk/client-cloudtrail,tslib
@aws-sdk/client-cloudwatch,@aws-crypto/sha256-browser
@aws-sdk/client-cloudwatch,@aws-crypto/sha256-js
@aws-sdk/client-cloudwatch,@aws-sdk/core
@aws-sdk/client-cloudwatch,@aws-sdk/credential-provider-node
@aws-sdk/client-cloudwatch,@aws-sdk/middleware-host-header
@aws-sdk/client-cloudwatch,@aws-sdk/middleware-logger
@aws-sdk/client-cloudwatch,@aws-sdk/middleware-recursion-detection
@aws-sdk/client-cloudwatch,@aws-sdk/middleware-user-agent
@aws-sdk/client-cloudwatch,@aws-sdk/region-config-resolver
@aws-sdk/client-cloudwatch,@aws-sdk/types
@aws-sdk/client-cloudwatch,@aws-sdk/util-endpoints
@aws-sdk/client-cloudwatch,@aws-sdk/util-user-agent-browser
@aws-sdk/client-cloudwatch,@aws-sdk/util-user-agent-node
@aws-sdk/client-cloudwatch,@smithy/config-resolver
@aws-sdk/client-cloudwatch,@smithy/core
@aws-sdk/client-cloudwatch,@smithy/fetch-http-handler
@aws-sdk/client-cloudwatch,@smithy/hash-node
@aws-sdk/client-cloudwatch,@smithy/invalid-dependency
@aws-sdk/client-cloudwatch,@smithy/middleware-compression
@aws-sdk/client-cloudwatch,@smithy/middleware-content-length
@aws-sdk/client-cloudwatch,@smithy/middleware-endpoint
@aws-sdk/client-cloudwatch,@smithy/middleware-retry
@aws-sdk/client-cloudwatch,@smithy/middleware-serde
@aws-sdk/client-cloudwatch,@smithy/middleware-stack
@aws-sdk/client-cloudwatch,@smithy/node-config-provider
@aws-sdk/client-cloudwatch,@smithy/node-http-handler
@aws-sdk/client-cloudwatch,@smithy/protocol-http
@aws-sdk/client-cloudwatch,@smithy/smithy-client
@aws-sdk/client-cloudwatch,@smithy/types
@aws-sdk/client-cloudwatch,@smithy/url-parser
@aws-sdk/client-cloudwatch,@smithy/util-base64
@aws-sdk/client-cloudwatch,@smithy/util-body-length-browser
@aws-sdk/client-cloudwatch,@smithy/util-body-length-node
@aws-sdk/client-cloudwatch,@smithy/util-defaults-mode-browser
@aws-sdk/client-cloudwatch,@smithy/util-defaults-mode-node
@aws-sdk/client-cloudwatch,@smithy/util-endpoints
@aws-sdk/client-cloudwatch,@smithy/util-middleware
@aws-sdk/client-cloudwatch,@smithy/util-retry
@aws-sdk/client-cloudwatch,@smithy/util-utf8
@aws-sdk/client-cloudwatch,@smithy/util-waiter
@aws-sdk/client-cloudwatch,tslib
@aws-sdk/client-dynamodb,@aws-crypto/sha256-browser
@aws-sdk/client-dynamodb,@aws-crypto/sha256-js
@aws-sdk/client-dynamodb,@aws-sdk/core
@aws-sdk/client-dynamodb,@aws-sdk/credential-provider-node
@aws-sdk/client-dynamodb,@aws-sdk/middleware-endpoint-discovery
@aws-sdk/client-dynamodb,@aws-sdk/middleware-host-header
@aws-sdk/client-dynamodb,@aws-sdk/middleware-logger
@aws-sdk/client-dynamodb,@aws-sdk/middleware-recursion-detection
@aws-sdk/client-dynamodb,@aws-sdk/middleware-user-agent
@aws-sdk/client-dynamodb,@aws-sdk/region-config-resolver
@aws-sdk/client-dynamodb,@aws-sdk/types
@aws-sdk/client-dynamodb,@aws-sdk/util-endpoints
@aws-sdk/client-dynamodb,@aws-sdk/util-user-agent-browser
@aws-sdk/client-dynamodb,@aws-sdk/util-user-agent-node
@aws-sdk/client-dynamodb,@smithy/config-resolver
@aws-sdk/client-dynamodb,@smithy/core
@aws-sdk/client-dynamodb,@smithy/fetch-http-handler
@aws-sdk/client-dynamodb,@smithy/hash-node
@aws-sdk/client-dynamodb,@smithy/invalid-dependency
@aws-sdk/client-dynamodb,@smithy/middleware-content-length
@aws-sdk/client-dynamodb,@smithy/middleware-endpoint
@aws-sdk/client-dynamodb,@smithy/middleware-retry
@aws-sdk/client-dynamodb,@smithy/middleware-serde
@aws-sdk/client-dynamodb,@smithy/middleware-stack
@aws-sdk/client-dynamodb,@smithy/node-config-provider
@aws-sdk/client-dynamodb,@smithy/node-http-handler
@aws-sdk/client-dynamodb,@smithy/protocol-http
@aws-sdk/client-dynamodb,@smithy/smithy-client
@aws-sdk/client-dynamodb,@smithy/types
@aws-sdk/client-dynamodb,@smithy/url-parser
@aws-sdk/client-dynamodb,@smithy/util-base64
@aws-sdk/client-dynamodb,@smithy/util-body-length-browser
@aws-sdk/client-dynamodb,@smithy/util-body-length-node
@aws-sdk/client-dynamodb,@smithy/util-defaults-mode-browser
@aws-sdk/client-dynamodb,@smithy/util-defaults-mode-node
@aws-sdk/client-dynamodb,@smithy/util-endpoints
@aws-sdk/client-dynamodb,@smithy/util-middleware
@aws-sdk/client-dynamodb,@smithy/util-retry
@aws-sdk/client-dynamodb,@smithy/util-utf8
@aws-sdk/client-dynamodb,@smithy/util-waiter
@aws-sdk/client-dynamodb,tslib
@aws-sdk/client-ec2,@aws-crypto/sha256-browser
@aws-sdk/client-ec2,@aws-crypto/sha256-js
@aws-sdk/client-ec2,@aws-sdk/core
@aws-sdk/client-ec2,@aws-sdk/credential-provider-node
@aws-sdk/client-ec2,@aws-sdk/middleware-host-header
@aws-sdk/client-ec2,@aws-sdk/middleware-logger
@aws-sdk/client-ec2,@aws-sdk/middleware-recursion-detection
@aws-sdk/client-ec2,@aws-sdk/middleware-sdk-ec2
@aws-sdk/client-ec2,@aws-sdk/middleware-user-agent
@aws-sdk/client-ec2,@aws-sdk/region-config-resolver
@aws-sdk/client-ec2,@aws-sdk/types
@aws-sdk/client-ec2,@aws-sdk/util-endpoints
@aws-sdk/client-ec2,@aws-sdk/util-user-agent-browser
@aws-sdk/client-ec2,@aws-sdk/util-user-agent-node
@aws-sdk/client-ec2,@smithy/config-resolver
@aws-sdk/client-ec2,@smithy/core
@aws-sdk/client-ec2,@smithy/fetch-http-handler
@aws-sdk/client-ec2,@smithy/hash-node
@aws-sdk/client-ec2,@smithy/invalid-dependency
@aws-sdk/client-ec2,@smithy/middleware-content-length
@aws-sdk/client-ec2,@smithy/middleware-endpoint
@aws-sdk/client-ec2,@smithy/middleware-retry
@aws-sdk/client-ec2,@smithy/middleware-serde
@aws-sdk/client-ec2,@smithy/middleware-stack
@aws-sdk/client-ec2,@smithy/node-config-provider
@aws-sdk/client-ec2,@smithy/node-http-handler
@aws-sdk/client-ec2,@smithy/protocol-http
@aws-sdk/client-ec2,@smithy/smithy-client
@aws-sdk/client-ec2,@smithy/types
@aws-sdk/client-ec2,@smithy/url-parser
@aws-sdk/client-ec2,@smithy/util-base64
@aws-sdk/client-ec2,@smithy/util-body-length-browser
@aws-sdk/client-ec2,@smithy/util-body-length-node
@aws-sdk/client-ec2,@smithy/util-defaults-mode-browser
@aws-sdk/client-ec2,@smithy/util-defaults-mode-node
@aws-sdk/client-ec2,@smithy/util-endpoints
@aws-sdk/client-ec2,@smithy/util-middleware
@aws-sdk/client-ec2,@smithy/util-retry
@aws-sdk/client-ec2,@smithy/util-utf8
@aws-sdk/client-ec2,@smithy/util-waiter
@aws-sdk/client-ec2,tslib
@aws-sdk/client-iam,@aws-crypto/sha256-browser
@aws-sdk/client-iam,@aws-crypto/sha256-js
@aws-sdk/client-iam,@aws-sdk/core
@aws-sdk/client-iam,@aws-sdk/credential-provider-node
@aws-sdk/client-iam,@aws-sdk/middleware-host-header
@aws-sdk/client-iam,@aws-sdk/middleware-logger
@aws-sdk/client-iam,@aws-sdk/middleware-recursion-detection
@aws-sdk/client-iam,@aws-sdk/middleware-user-agent
@aws-sdk/client-iam,@aws-sdk/region-config-resolver
@aws-sdk/client-iam,@aws-sdk/types
@aws-sdk/client-iam,@aws-sdk/util-endpoints
@aws-sdk/client-iam,@aws-sdk/util-user-agent-browser
@aws-sdk/client-iam,@aws-sdk/util-user-agent-node
@aws-sdk/client-iam,@smithy/config-resolver
@aws-sdk/client-iam,@smithy/core
@aws-sdk/client-iam,@smithy/fetch-http-handler
@aws-sdk/client-iam,@smithy/hash-node
@aws-sdk/client-iam,@smithy/invalid-dependency
@aws-sdk/client-iam,@smithy/middleware-content-length
@aws-sdk/client-iam,@smithy/middleware-endpoint
@aws-sdk/client-iam,@smithy/middleware-retry
@aws-sdk/client-iam,@smithy/middleware-serde
@aws-sdk/client-iam,@smithy/middleware-stack
@aws-sdk/client-iam,@smithy/node-config-provider
@aws-sdk/client-iam,@smithy/node-http-handler
@aws-sdk/client-iam,@smithy/protocol-http
@aws-sdk/client-iam,@smithy/smithy-client
@aws-sdk/client-iam,@smithy/types
@aws-sdk/client-iam,@smithy/url-parser
@aws-sdk/client-iam,@smithy/util-base64
@aws-sdk/client-iam,@smithy/util-body-length-browser
@aws-sdk/client-iam,@smithy/util-body-length-node
@aws-sdk/client-iam,@smithy/util-defaults-mode-browser
@aws-sdk/client-iam,@smithy/util-defaults-mode-node
@aws-sdk/client-iam,@smithy/util-endpoints
@aws-sdk/client-iam,@smithy/util-middleware
@aws-sdk/client-iam,@smithy/util-retry
@aws-sdk/client-iam,@smithy/util-utf8
@aws-sdk/client-iam,@smithy/util-waiter
@aws-sdk/client-iam,tslib
@aws-sdk/client-kms,@aws-crypto/sha256-browser
@aws-sdk/client-kms,@aws-crypto/sha256-js
@aws-sdk/client-kms,@aws-sdk/core
@aws-sdk/client-kms,@aws-sdk/credential-provider-node
@aws-sdk/client-kms,@aws-sdk/middleware-host-header
@aws-sdk/client-kms,@aws-sdk/middleware-logger
@aws-sdk/client-kms,@aws-sdk/middleware-recursion-detection
@aws-sdk/client-kms,@aws-sdk/middleware-user-agent
@aws-sdk/client-kms,@aws-sdk/region-config-resolver
@aws-sdk/client-kms,@aws-sdk/types
@aws-sdk/client-kms,@aws-sdk/util-endpoints
@aws-sdk/client-kms,@aws-sdk/util-user-agent-browser
@aws-sdk/client-kms,@aws-sdk/util-user-agent-node
@aws-sdk/client-kms,@smithy/config-resolver
@aws-sdk/client-kms,@smithy/core
@aws-sdk/client-kms,@smithy/fetch-http-handler
@aws-sdk/client-kms,@smithy/hash-node
@aws-sdk/client-kms,@smithy/invalid-dependency
@aws-sdk/client-kms,@smithy/middleware-content-length
@aws-sdk/client-kms,@smithy/middleware-endpoint
@aws-sdk/client-kms,@smithy/middleware-retry
@aws-sdk/client-kms,@smithy/middleware-serde
@aws-sdk/client-kms,@smithy/middleware-stack
@aws-sdk/client-kms,@smithy/node-config-provider
@aws-sdk/client-kms,@smithy/node-http-handler
@aws-sdk/client-kms,@smithy/protocol-http
@aws-sdk/client-kms,@smithy/smithy-client
@aws-sdk/client-kms,@smithy/types
@aws-sdk/client-kms,@smithy/url-parser
@aws-sdk/client-kms,@smithy/util-base64
@aws-sdk/client-kms,@smithy/util-body-length-browser
@aws-sdk/client-kms,@smithy/util-body-length-node
@aws-sdk/client-kms,@smithy/util-defaults-mode-browser
@aws-sdk/client-kms,@smithy/util-defaults-mode-node
@aws-sdk/client-kms,@smithy/util-endpoints
@aws-sdk/client-kms,@smithy/util-middleware
@aws-sdk/client-kms,@smithy/util-retry
@aws-sdk/client-kms,@smithy/util-utf8
@aws-sdk/client-kms,tslib
@aws-sdk/client-lambda,@aws-crypto/sha256-browser
@aws-sdk/client-lambda,@aws-crypto/sha256-js
@aws-sdk/client-lambda,@aws-sdk/core
@aws-sdk/client-lambda,@aws-sdk/credential-provider-node
@aws-sdk/client-lambda,@aws-sdk/middleware-host-header
@aws-sdk/client-lambda,@aws-sdk/middleware-logger
@aws-sdk/client-lambda,@aws-sdk/middleware-recursion-detection
@aws-sdk/client-lambda,@aws-sdk/middleware-user-agent
@aws-sdk/client-lambda,@aws-sdk/region-config-resolver
@aws-sdk/client-lambda,@aws-sdk/types
@aws-sdk/client-lambda,@aws-sdk/util-endpoints
@aws-sdk/client-lambda,@aws-sdk/util-user-agent-browser
@aws-sdk/client-lambda,@aws-sdk/util-user-agent-node
@aws-sdk/client-lambda,@smithy/config-resolver
@aws-sdk/client-lambda,@smithy/core
@aws-sdk/client-lambda,@smithy/eventstream-serde-browser
@aws-sdk/client-lambda,@smithy/eventstream-serde-config-resolver
@aws-sdk/client-lambda,@smithy/eventstream-serde-node
@aws-sdk/client-lambda,@smithy/fetch-http-handler
@aws-sdk/client-lambda,@smithy/hash-node
@aws-sdk/client-lambda,@smithy/invalid-dependency
@aws-sdk/client-lambda,@smithy/middleware-content-length
@aws-sdk/client-lambda,@smithy/middleware-endpoint
@aws-sdk/client-lambda,@smithy/middleware-retry
@aws-sdk/client-lambda,@smithy/middleware-serde
@aws-sdk/client-lambda,@smithy/middleware-stack
@aws-sdk/client-lambda,@smithy/node-config-provider
@aws-sdk/client-lambda,@smithy/node-http-handler
@aws-sdk/client-lambda,@smithy/protocol-http
@aws-sdk/client-lambda,@smithy/smithy-client
@aws-sdk/client-lambda,@smithy/types
@aws-sdk/client-lambda,@smithy/url-parser
@aws-sdk/client-lambda,@smithy/util-base64
@aws-sdk/client-lambda,@smithy/util-body-length-browser
@aws-sdk/client-lambda,@smithy/util-body-length-node
@aws-sdk/client-lambda,@smithy/util-defaults-mode-browser
@aws-sdk/client-lambda,@smithy/util-defaults-mode-node
@aws-sdk/client-lambda,@smithy/util-endpoints
@aws-sdk/client-lambda,@smithy/util-middleware
@aws-sdk/client-lambda,@smithy/util-retry
@aws-sdk/client-lambda,@smithy/util-stream
@aws-sdk/client-lambda,@smithy/util-utf8
@aws-sdk/client-lambda,@smithy/util-waiter
@aws-sdk/client-lambda,tslib
@aws-sdk/client-rds,@aws-crypto/sha256-browser
@aws-sdk/client-rds,@aws-crypto/sha256-js
@aws-sdk/client-rds,@aws-sdk/core
@aws-sdk/client-rds,@aws-sdk/credential-provider-node
@aws-sdk/client-rds,@aws-sdk/middleware-host-header
@aws-sdk/client-rds,@aws-sdk/middleware-logger
@aws-sdk/client-rds,@aws-sdk/middleware-recursion-detection
@aws-sdk/client-rds,@aws-sdk/middleware-sdk-rds
@aws-sdk/client-rds,@aws-sdk/middleware-user-agent
@aws-sdk/client-rds,@aws-sdk/region-config-resolver
@aws-sdk/client-rds,@aws-sdk/types
@aws-sdk/client-rds,@aws-sdk/util-endpoints
@aws-sdk/client-rds,@aws-sdk/util-user-agent-browser
@aws-sdk/client-rds,@aws-sdk/util-user-agent-node
@aws-sdk/client-rds,@smithy/config-resolver
@aws-sdk/client-rds,@smithy/core
@aws-sdk/client-rds,@smithy/fetch-http-handler
@aws-sdk/client-rds,@smithy/hash-node
@aws-sdk/client-rds,@smithy/invalid-dependency
@aws-sdk/client-rds,@smithy/middleware-content-length
@aws-sdk/client-rds,@smithy/middleware-endpoint
@aws-sdk/client-rds,@smithy/middleware-retry
@aws-sdk/client-rds,@smithy/middleware-serde
@aws-sdk/client-rds,@smithy/middleware-stack
@aws-sdk/client-rds,@smithy/node-config-provider
@aws-sdk/client-rds,@smithy/node-http-handler
@aws-sdk/client-rds,@smithy/protocol-http
@aws-sdk/client-rds,@smithy/smithy-client
@aws-sdk/client-rds,@smithy/types
@aws-sdk/client-rds,@smithy/url-parser
@aws-sdk/client-rds,@smithy/util-base64
@aws-sdk/client-rds,@smithy/util-body-length-browser
@aws-sdk/client-rds,@smithy/util-body-length-node
@aws-sdk/client-rds,@smithy/util-defaults-mode-browser
@aws-sdk/client-rds,@smithy/util-defaults-mode-node
@aws-sdk/client-rds,@smithy/util-endpoints
@aws-sdk/client-rds,@smithy/util-middleware
@aws-sdk/client-rds,@smithy/util-retry
@aws-sdk/client-rds,@smithy/util-utf8
@aws-sdk/client-rds,@smithy/util-waiter
@aws-sdk/client-rds,tslib
@aws-sdk/client-s3,@aws-crypto/sha1-browser
@aws-sdk/client-s3,@aws-crypto/sha256-browser
@aws-sdk/client-s3,@aws-crypto/sha256-js
@aws-sdk/client-s3,@aws-sdk/core
@aws-sdk/client-s3,@aws-sdk/credential-provider-node
@aws-sdk/client-s3,@aws-sdk/middleware-bucket-endpoint
@aws-sdk/client-s3,@aws-sdk/middleware-expect-continue
@aws-sdk/client-s3,@aws-sdk/middleware-flexible-checksums
@aws-sdk/client-s3,@aws-sdk/middleware-host-header
@aws-sdk/client-s3,@aws-sdk/middleware-location-constraint
@aws-sdk/client-s3,@aws-sdk/middleware-logger
@aws-sdk/client-s3,@aws-sdk/middleware-recursion-detection
@aws-sdk/client-s3,@aws-sdk/middleware-sdk-s3
@aws-sdk/client-s3,@aws-sdk/middleware-ssec
@aws-sdk/client-s3,@aws-sdk/middleware-user-agent
@aws-sdk/client-s3,@aws-sdk/region-config-resolver
@aws-sdk/client-s3,@aws-sdk/signature-v4-multi-region
@aws-sdk/client-s3,@aws-sdk/types
@aws-sdk/client-s3,@aws-sdk/util-endpoints
@aws-sdk/client-s3,@aws-sdk/util-user-agent-browser
@aws-sdk/client-s3,@aws-sdk/util-user-agent-node
@aws-sdk/client-s3,@smithy/config-resolver
@aws-sdk/client-s3,@smithy/core
@aws-sdk/client-s3,@smithy/eventstream-serde-browser
@aws-sdk/client-s3,@smithy/eventstream-serde-config-resolver
@aws-sdk/client-s3,@smithy/eventstream-serde-node
@aws-sdk/client-s3,@smithy/fetch-http-handler
@aws-sdk/client-s3,@smithy/hash-blob-browser
@aws-sdk/client-s3,@smithy/hash-node
@aws-sdk/client-s3,@smithy/hash-stream-node
@aws-sdk/client-s3,@smithy/invalid-dependency
@aws-sdk/client-s3,@smithy/md5-js
@aws-sdk/client-s3,@smithy/middleware-content-length
@aws-sdk/client-s3,@smithy/middleware-endpoint
@aws-sdk/client-s3,@smithy/middleware-retry
@aws-sdk/client-s3,@smithy/middleware-serde
@aws-sdk/client-s3,@smithy/middleware-stack
@aws-sdk/client-s3,@smithy/node-config-provider
@aws-sdk/client-s3,@smithy/node-http-handler
@aws-sdk/client-s3,@smithy/protocol-http
@aws-sdk/client-s3,@smithy/smithy-client
@aws-sdk/client-s3,@smithy/types
@aws-sdk/client-s3,@smithy/url-parser
@aws-sdk/client-s3,@smithy/util-base64
@aws-sdk/client-s3,@smithy/util-body-length-browser
@aws-sdk/client-s3,@smithy/util-body-length-node
@aws-sdk/client-s3,@smithy/util-defaults-mode-browser
@aws-sdk/client-s3,@smithy/util-defaults-mode-node
@aws-sdk/client-s3,@smithy/util-endpoints
@aws-sdk/client-s3,@smithy/util-middleware
@aws-sdk/client-s3,@smithy/util-retry
@aws-sdk/client-s3,@smithy/util-stream
@aws-sdk/client-s3,@smithy/util-utf8
@aws-sdk/client-s3,@smithy/util-waiter
@aws-sdk/client-s3,tslib
@aws-sdk/client-s3-control,@aws-crypto/sha256-browser
@aws-sdk/client-s3-control,@aws-crypto/sha256-js
@aws-sdk/client-s3-control,@aws-sdk/core
@aws-sdk/client-s3-control,@aws-sdk/credential-provider-node
@aws-sdk/client-s3-control,@aws-sdk/middleware-bucket-endpoint
@aws-sdk/client-s3-control,@aws-sdk/middleware-host-header
@aws-sdk/client-s3-control,@aws-sdk/middleware-logger
@aws-sdk/client-s3-control,@aws-sdk/middleware-recursion-detection
@aws-sdk/client-s3-control,@aws-sdk/middleware-sdk-s3-control
@aws-sdk/client-s3-control,@aws-sdk/middleware-user-agent
@aws-sdk/client-s3-control,@aws-sdk/region-config-resolver
@aws-sdk/client-s3-control,@aws-sdk/types
@aws-sdk/client-s3-control,@aws-sdk/util-endpoints
@aws-sdk/client-s3-control,@aws-sdk/util-user-agent-browser
@aws-sdk/client-s3-control,@aws-sdk/util-user-agent-node
@aws-sdk/client-s3-control,@smithy/config-resolver
@aws-sdk/client-s3-control,@smithy/core
@aws-sdk/client-s3-control,@smithy/fetch-http-handler
@aws-sdk/client-s3-control,@smithy/hash-blob-browser
@aws-sdk/client-s3-control,@smithy/hash-node
@aws-sdk/client-s3-control,@smithy/hash-stream-node
@aws-sdk/client-s3-control,@smithy/invalid-dependency
@aws-sdk/client-s3-control,@smithy/md5-js
@aws-sdk/client-s3-control,@smithy/middleware-apply-body-checksum
@aws-sdk/client-s3-control,@smithy/middleware-content-length
@aws-sdk/client-s3-control,@smithy/middleware-endpoint
@aws-sdk/client-s3-control,@smithy/middleware-retry
@aws-sdk/client-s3-control,@smithy/middleware-serde
@aws-sdk/client-s3-control,@smithy/middleware-stack
@aws-sdk/client-s3-control,@smithy/node-config-provider
@aws-sdk/client-s3-control,@smithy/node-http-handler
@aws-sdk/client-s3-control,@smithy/protocol-http
@aws-sdk/client-s3-control,@smithy/smithy-client
@aws-sdk/client-s3-control,@smithy/types
@aws-sdk/client-s3-control,@smithy/url-parser
@aws-sdk/client-s3-control,@smithy/util-base64
@aws-sdk/client-s3-control,@smithy/util-body-length-browser
@aws-sdk/client-s3-control,@smithy/util-body-length-node
@aws-sdk/client-s3-control,@smithy/util-defaults-mode-browser
@aws-sdk/client-s3-control,@smithy/util-defaults-mode-node
@aws-sdk/client-s3-control,@smithy/util-endpoints
@aws-sdk/client-s3-control,@smithy/util-middleware
@aws-sdk/client-s3-control,@smithy/util-retry
@aws-sdk/client-s3-control,@smithy/util-utf8
@aws-sdk/client-s3-control,tslib
@aws-sdk/client-secrets-manager,@aws-crypto/sha256-browser
@aws-sdk/client-secrets-manager,@aws-crypto/sha256-js
@aws-sdk/client-secrets-manager,@aws-sdk/core
@aws-sdk/client-secrets-manager,@aws-sdk/credential-provider-node
@aws-sdk/client-secrets-manager,@aws-sdk/middleware-host-header
@aws-sdk/client-secrets-manager,@aws-sdk/middleware-logger
@aws-sdk/client-secrets-manager,@aws-sdk/middleware-recursion-detection
@aws-sdk/client-secrets-manager,@aws-sdk/middleware-user-agent
@aws-sdk/client-secrets-manager,@aws-sdk/region-config-resolver
@aws-sdk/client-secrets-manager,@aws-sdk/types
@aws-sdk/client-secrets-manager,@aws-sdk/util-endpoints
@aws-sdk/client-secrets-manager,@aws-sdk/util-user-agent-browser
@aws-sdk/client-secrets-manager,@aws-sdk/util-user-agent-node
@aws-sdk/client-secrets-manager,@smithy/config-resolver
@aws-sdk/client-secrets-manager,@smithy/core
@aws-sdk/client-secrets-manager,@smithy/fetch-http-handler
@aws-sdk/client-secrets-manager,@smithy/hash-node
@aws-sdk/client-secrets-manager,@smithy/invalid-dependency
@aws-sdk/client-secrets-manager,@smithy/middleware-content-length
@aws-sdk/client-secrets-manager,@smithy/middleware-endpoint
@aws-sdk/client-secrets-manager,@smithy/middleware-retry
@aws-sdk/client-secrets-manager,@smithy/middleware-serde
@aws-sdk/client-secrets-manager,@smithy/middleware-stack
@aws-sdk/client-secrets-manager,@smithy/node-config-provider
@aws-sdk/client-secrets-manager,@smithy/node-http-handler
@aws-sdk/client-secrets-manager,@smithy/protocol-http
@aws-sdk/client-secrets-manager,@smithy/smithy-client
@aws-sdk/client-secrets-manager,@smithy/types
@aws-sdk/client-secrets-manager,@smithy/url-parser
@aws-sdk/client-secrets-manager,@smithy/util-base64
@aws-sdk/client-secrets-manager,@smithy/util-body-length-browser
@aws-sdk/client-secrets-manager,@smithy/util-body-length-node
@aws-sdk/client-secrets-manager,@smithy/util-defaults-mode-browser
@aws-sdk/client-secrets-manager,@smithy/util-defaults-mode-node
@aws-sdk/client-secrets-manager,@smithy/util-endpoints
@aws-sdk/client-secrets-manager,@smithy/util-middleware
@aws-sdk/client-secrets-manager,@smithy/util-retry
@aws-sdk/client-secrets-manager,@smithy/util-utf8
@aws-sdk/client-secrets-manager,tslib
@aws-sdk/client-ses,@aws-crypto/sha256-browser
@aws-sdk/client-ses,@aws-crypto/sha256-js
@aws-sdk/client-ses,@aws-sdk/core
@aws-sdk/client-ses,@aws-sdk/credential-provider-node
@aws-sdk/client-ses,@aws-sdk/middleware-host-header
@aws-sdk/client-ses,@aws-sdk/middleware-logger
@aws-sdk/client-ses,@aws-sdk/middleware-recursion-detection
@aws-sdk/client-ses,@aws-sdk/middleware-user-agent
@aws-sdk/client-ses,@aws-sdk/region-config-resolver
@aws-sdk/client-ses,@aws-sdk/types
@aws-sdk/client-ses,@aws-sdk/util-endpoints
@aws-sdk/client-ses,@aws-sdk/util-user-agent-browser
@aws-sdk/client-ses,@aws-sdk/util-user-agent-node
@aws-sdk/client-ses,@smithy/config-resolver
@aws-sdk/client-ses,@smithy/core
@aws-sdk/client-ses,@smithy/fetch-http-handler
@aws-sdk/client-ses,@smithy/hash-node
@aws-sdk/client-ses,@smithy/invalid-dependency
@aws-sdk/client-ses,@smithy/middleware-content-length
@aws-sdk/client-ses,@smithy/middleware-endpoint
@aws-sdk/client-ses,@smithy/middleware-retry
@aws-sdk/client-ses,@smithy/middleware-serde
@aws-sdk/client-ses,@smithy/middleware-stack
@aws-sdk/client-ses,@smithy/node-config-provider
@aws-sdk/client-ses,@smithy/node-http-handler
@aws-sdk/client-ses,@smithy/protocol-http
@aws-sdk/client-ses,@smithy/smithy-client
@aws-sdk/client-ses,@smithy/types
@aws-sdk/client-ses,@smithy/url-parser
