package,risk_score
@babel/plugin-transform-react-jsx-self,0.2368845265069093
internal-ip,0.2368704780206987
@types/resolve,0.2368703837149061
@types/retry,0.2368118841475441
sort-keys,0.2368050495602091
@babel/plugin-transform-typescript,0.2368045488907061
commondir,0.2367917296681595
@svgr/babel-plugin-add-jsx-attribute,0.2367790108392733
@svgr/babel-plugin-transform-react-native-svg,0.2367648223819413
@svgr/babel-plugin-svg-dynamic-title,0.2367560163407704
lodash.isstring,0.2367520533504592
confusing-browser-globals,0.236747045243966
npm-normalize-package-bin,0.2367450186839375
@svgr/babel-plugin-replace-jsx-attribute-value,0.2367275868824998
clsx,0.2367201687965326
buffer-equal-constant-time,0.2367185355562455
meow,0.2367152691818779
@svgr/babel-plugin-svg-em-dimensions,0.2367100574130882
is-regexp,0.2367058175558604
p-timeout,0.2366916322166401
@svgr/babel-plugin-remove-jsx-empty-expression,0.2366818641487363
bn.js,0.2366569164885098
loglevel,0.236641132134973
@jridgewell/set-array,0.2366376229032207
os-tmpdir,0.2366365281995592
@types/react-dom,0.2366330629245125
is-buffer,0.2366247179802225
jest-cli,0.2366142768186695
request-promise-core,0.2366031874460257
@babel/preset-react,0.2366015642138795
humanize-ms,0.2366012340865782
typedarray,0.2365821406513646
css-minimizer-webpack-plugin,0.2365774091676237
cli-table3,0.2365582932539739
@babel/helper-replace-supers,0.2365540990126471
es-iterator-helpers,0.2365534369190098
faye-websocket,0.2365339443826064
http-proxy-agent,0.2365336882016546
dezalgo,0.2365064600294131
env-paths,0.2364803220045086
@babel/parser,0.2364689063493812
lodash.sortby,0.2364561452880893
chardet,0.2364336999158731
is-path-inside,0.2364335629456628
ip,0.2364335476303748
@svgr/babel-plugin-remove-jsx-attribute,0.2364279426529034
@types/prettier,0.2364267780408452
atob,0.2364225754333243
code-point-at,0.2364049430790991
@babel/helper-validator-option,0.2364034287201348
lz-string,0.2363969732227143
mem,0.2363635980364412
jws,0.2363391553730263
eslint-plugin-flowtype,0.23632025967689
source-map-loader,0.2363181823391811
@npmcli/fs,0.2363020234027689
char-regex,0.2362969106054548
q,0.2362925317949753
@types/q,0.236282409173429
cors,0.2362774617545546
bonjour-service,0.2362695975309107
w3c-hr-time,0.2362447008007138
mongodb-connection-string-url,0.2362348704711898
@aws-sdk/client-kms,0.2362278532123308
@babel/helper-get-function-arity,0.2362046432353103
identity-obj-proxy,0.2362040276562767
redis,0.2361778490281708
jwks-rsa,0.2361716937393708
postcss-attribute-case-insensitive,0.2361537741942135
err-code,0.2361518587581215
bignumber.js,0.2361468292759602
import-local,0.2361404680913365
progress,0.2361403068261828
case-sensitive-paths-webpack-plugin,0.2361225473508476
event-target-shim,0.2361214400311987
big.js,0.2361178177773906
p-defer,0.2361171422696201
@swc/helpers,0.2361067168388854
is-weakmap,0.2360824516137994
invert-kv,0.2360731796155836
postcss-focus-within,0.2360678043154664
url-loader,0.2360677616358937
postcss-selector-not,0.2360446398686174
ansi-html-community,0.2360370965478876
eslint-plugin-jest,0.23602913693654
throat,0.2360242739038056
through,0.236020942364527
postcss-pseudo-class-any-link,0.2360093721969962
v8-compile-cache,0.2359990817108044
language-subtag-registry,0.2359961039331107
@types/html-minifier-terser,0.2359718943264312
postcss-place,0.2359633044120329
pend,0.2359499872121516
css-blank-pseudo,0.2359490667638021
postcss-focus-visible,0.2359425794696657
postcss-dir-pseudo-class,0.2359318885821602
postcss-logical,0.2359212600145402
postcss-color-functional-notation,0.235894160042196
@apideck/better-ajv-errors,0.2358835189628349
strict-uri-encode,0.2358759379323786
array-uniq,0.2358684612473406
reflect-metadata,0.2358575590953914
map-age-cleaner,0.2358562897506514
sharp,0.2358488027491873
@types/bonjour,0.2358485503229621
@types/sockjs,0.2358471862684751
idb,0.235844670262347
node-addon-api,0.2358274559062933
babel-types,0.2358233986629684
@svgr/babel-plugin-transform-svg-component,0.2358057329733753
postcss-lab-function,0.2358017567123622
typedarray-to-buffer,0.2357919068195257
request-promise-native,0.2357905837701613
webpack-log,0.2357449689163391
babel-plugin-dynamic-import-node,0.235741826064792
react-refresh,0.2356941466828612
engine.io-parser,0.2356841875185824
css,0.2356795129224435
osenv,0.2356781231362138
is-windows,0.235677169075027
@rollup/plugin-babel,0.2356658305380116
@babel/plugin-transform-async-to-generator,0.2356365683568612
webpack-manifest-plugin,0.2356299529289982
os-locale,0.2356207958875124
@typescript-eslint/experimental-utils,0.2355977283475838
launch-editor,0.2355832113368045
postcss-normalize,0.2355705914920659
stable,0.2355615545247407
lodash.isboolean,0.2355447916084331
temp-dir,0.2355296052373551
recursive-readdir,0.2355067911510213
postcss-overflow-shorthand,0.2354979317820076
call-me-maybe,0.2354748033198786
get-stdin,0.235432090436473
date-fns,0.2354212791714186
eslint-config-prettier,0.235420644244809
setimmediate,0.2353995483214961
lodash.clonedeep,0.235392849325352
caller-callsite,0.2353778803076683
immutable,0.2353642898619123
@babel/runtime-corejs3,0.2353454800677613
extract-zip,0.2353437132979453
dns-equal,0.2353417357327789
regex-parser,0.2353199621126111
symbol-observable,0.2353008271326548
@babel/helper-explode-assignable-expression,0.2352386454088617
synckit,0.2352317953208549
lodash.includes,0.2352316433556429
busboy,0.2352176637603023
lodash.isinteger,0.2352011799972443
lodash.isnumber,0.2351783611402584
svg-parser,0.2351761208092708
is-path-in-cwd,0.2351627564707731
foreground-child,0.2351205394247977
trim-newlines,0.2351048909231526
resolve.exports,0.2350910185199431
accepts,0.2350797063812282
for-own,0.2350684238748693
internal-slot,0.2350673051269825
@types/http-errors,0.2349505058116019
safe-regex-test,0.2349279229111897
caniuse-api,0.234916394821288
any-promise,0.2349102772007941
eventemitter3,0.234877247003535
copy-descriptor,0.2348497385110403
stack-trace,0.2348401069947331
infer-owner,0.2348385319194351
assign-symbols,0.2348171621745609
opn,0.2348131111684122
har-schema,0.234808522029675
underscore,0.2348032034573234
postcss-font-variant,0.2347914800759457
@types/json-schema,0.2347857796552244
harmony-reflect,0.2347830543050631
postcss-replace-overflow-wrap,0.2347819394521166
array-unique,0.2347792644111637
is-directory,0.2347700782617693
is-absolute-url,0.2347675544983028
zod,0.2347533830736219
@rushstack/eslint-patch,0.2347175467757864
querystring,0.2346985259758782
url-parse-lax,0.2346950095233359
growly,0.234684935649184
dns-txt,0.2346616970479903
postcss-gap-properties,0.234654488692045
create-require,0.2346356753139934
@emotion/memoize,0.2346112182273388
postcss-page-break,0.2346059195399841
posix-character-classes,0.234596180908927
shellwords,0.2345502999117999
@jest/source-map,0.2345474479108002
cssdb,0.234542724249721
is-string,0.2345316791292619
oauth-sign,0.2345182072903182
css-prefers-color-scheme,0.234515076987562
basic-auth,0.2344793301805949
@cnakazawa/watch,0.2344679597007619
color-support,0.2344339435365176
flat,0.2344320170247548
@protobufjs/float,0.2344256103288625
@types/debug,0.2343794347250252
@esbuild/linux-x64,0.2343479770148526
postcss-flexbugs-fixes,0.2342822708031716
@webassemblyjs/ast,0.2342410886048988
@cspotcode/source-map-support,0.2342238968763064
ansi-escapes,0.2342214775831743
which,0.2342210095424429
@types/unist,0.2342006806859659
react-error-overlay,0.2341993070171718
@csstools/postcss-stepped-value-functions,0.234167211444881
@types/istanbul-lib-coverage,0.2341614173776592
lodash.defaults,0.2341551558618351
jsonpointer,0.2341541691830117
@types/trusted-types,0.2341141067617849
p-event,0.234105280270777
has-proto,0.2340813332613181
@svgr/plugin-jsx,0.2340600964082505
streamsearch,0.234059523098837
ansi-html,0.234039957502592
is-root,0.2340118333613037
is-promise,0.2340046954277654
eslint-plugin-react-hooks,0.2339957182698387
@protobufjs/pool,0.2339926393280524
@protobufjs/codegen,0.2339809314352446
array-find-index,0.2339566994250037
denque,0.2339377564536635
@protobufjs/eventemitter,0.2339374504361983
@protobufjs/base64,0.2339324643499687
strip-comments,0.2339270335858316
p-is-promise,0.2339239608267267
@types/lodash,0.2338934202865493
@protobufjs/utf8,0.2338891319163839
@csstools/postcss-is-pseudo-class,0.23384312540758
arch,0.2338186585042483
sparse-bitfield,0.2338058040826336
@csstools/postcss-trigonometric-functions,0.2337933800141823
stealthy-require,0.2337845192396292
workbox-sw,0.2337794593530739
@protobufjs/path,0.2337785717565461
unquote,0.2337570636976591
@csstools/postcss-font-format-keywords,0.233754020914628
get-own-enumerable-property-symbols,0.2337482519714078
@leichtgewicht/ip-codec,0.2337273479082172
istanbul-lib-report,0.2336931952596227
multicast-dns-service-types,0.233668088069603
css-color-names,0.2336521722608276
common-path-prefix,0.2336110675154604
chai,0.2335971601955218
babel-plugin-transform-react-remove-prop-types,0.2335643494432602
babylon,0.2335225028507981
uniq,0.2335050018856331
import-cwd,0.2334731999525572
split2,0.2334692082185437
log-symbols,0.233427349295856
css-select-base-adapter,0.2334100733795659
jackspeak,0.2333858321122393
buffer-indexof,0.2333564557728198
@jridgewell/gen-mapping,0.2333346248965362
num2fraction,0.2333267839473088
regexp.prototype.flags,0.2333164794021393
wildcard,0.2333123226912069
is-utf8,0.2333065316726799
@slack/web-api,0.2332948943991115
is-module,0.2332562659284395
postcss-initial,0.2332423936195532
bson,0.2332288701337624
@tsconfig/node10,0.2332195282344917
magic-string,0.2332028763107793
@tsconfig/node16,0.2331867573744247
@tsconfig/node14,0.233142025853051
es-get-iterator,0.2331096066113908
currently-unhandled,0.2331056762090527
espree,0.2331005600098392
@nicolo-ribaudo/eslint-scope-5-internals,0.2330947315468574
@types/scheduler,0.2330867880012346
@tsconfig/node12,0.233083142663912
last-call-webpack-plugin,0.2330639242086807
http2-wrapper,0.2330589723604607
string.prototype.trimend,0.2330568462553337
fastest-levenshtein,0.233054800405517
@types/yauzl,0.2330376917896404
es-array-method-boxes-properly,0.2330159807251488
babel-plugin-polyfill-corejs3,0.2330091176559092
rgba-regex,0.233003873144651
@types/ms,0.2329877207976493
lodash.isarguments,0.2329717586424358
indexes-of,0.2329667212829529
@csstools/normalize.css,0.232950222355818
deep-eql,0.2328226063956696
get-port,0.2327978085551879
@csstools/postcss-cascade-layers,0.23278033211181
rgb-regex,0.232773840261628
postcss-env-function,0.2327488035332771
assertion-error,0.2327433262682297
is-finite,0.2327312128805632
is-primitive,0.2327287529728806
hasha,0.2326873161292405
proc-log,0.2326496421622881
@types/serve-static,0.2326067798911085
@csstools/postcss-normalize-display-values,0.2325347992951252
private,0.2325205155943653
inquirer,0.2325197124419566
prompts,0.2324320728132482
babel-plugin-named-asset-import,0.2324082914190847
check-types,0.2323949338194952
os-homedir,0.2323647518893331
@csstools/postcss-color-function,0.2323442850234811
jsonc-parser,0.2323422600665868
repeating,0.2323229325138309
hex-color-regex,0.2323123339262132
postcss-clamp,0.2323111722797124
@csstools/postcss-oklab-function,0.2323109398847939
@csstools/postcss-hwb-function,0.2323098148517402
v8-compile-cache-lib,0.2322893218662904
json-bigint,0.2322819657989301
@webassemblyjs/wasm-gen,0.2322227211450822
tryer,0.2322200278930481
log-update,0.2322196796030836
dequal,0.2322024470542199
ts-pnp,0.2321677965359623
util.promisify,0.2321580817896034
jest-changed-files,0.2321529474885312
@mrmlnc/readdir-enhanced,0.2321038218158572
hoopy,0.2320514142111668
hsla-regex,0.2320152379927665
hsl-regex,0.2319852932884727
postcss-media-minmax,0.2319508530947856
pg-connection-string,0.231929884418157
postcss-browser-comments,0.2319276489005456
mitt,0.2319013298597903
pnp-webpack-plugin,0.2318867049029679
jest-watch-typeahead,0.2318808489202899
extglob,0.231832967172598
@types/jsonwebtoken,0.2318153234380206
@types/eslint,0.231808966950986
css-selector-tokenizer,0.2317999257698311
killable,0.2317786225715294
optimize-css-assets-webpack-plugin,0.2317695217896477
snake-case,0.2317565029930186
defined,0.2317185993702976
p-each-series,0.2317091357064407
@octokit/plugin-paginate-rest,0.231706522351827
sshpk,0.231703997353433
pretty-ms,0.2316920428084331
type-is,0.2316708893368029
jsx-ast-utils,0.2316360372870536
@csstools/postcss-text-decoration-shorthand,0.2316355081725924
resolve-url-loader,0.2316218047981725
@jest/environment,0.2316147031498625
json3,0.2315299226864669
@hapi/bourne,0.2315114088376547
resolve-pkg-maps,0.2314490202498857
is-inside-container,0.2314230889784426
bowser,0.2314180818652301
sanitize.css,0.231392835704888
one-time,0.2313388940106109
split-on-first,0.231317670474623
mixin-object,0.2313032665992657
@octokit/plugin-rest-endpoint-methods,0.2312499855955869
alphanum-sort,0.2312494413188272
executable,0.2312188912529729
keyv,0.2311754521573104
postcss-opacity-percentage,0.2311745274364633
array.prototype.tosorted,0.231162014802345
eastasianwidth,0.2311047918642351
cssnano-util-raw-cache,0.23110126073229
@csstools/postcss-nested-calc,0.2311008264662924
untildify,0.2310169874973384
@types/whatwg-url,0.2310141349536291
eventemitter2,0.2310015115537039
finalhandler,0.2310004489237009
is-svg,0.2309368447068162
trim-right,0.2309184446130143
fastparse,0.2309048735873197
@types/uuid,0.2308945093082546
string-natural-compare,0.2308890319329846
original,0.230858939634827
uniqs,0.230846621603105
regexp-tree,0.2308255551460215
vite,0.230821978934356
vendors,0.2308143408249166
memory-pager,0.2308124920437354
@octokit/types,0.2308093334335081
@babel/plugin-proposal-optional-chaining,0.2307613341340714
strnum,0.230738255302264
before-after-hook,0.2306924090101456
yauzl,0.2306711669263135
string.prototype.repeat,0.2306676635077434
@babel/preset-modules,0.2306198999494795
timsort,0.2306134398246437
@octokit/openapi-types,0.2305902006805901
@csstools/postcss-unset-value,0.2305430007176036
@smithy/signature-v4,0.2304790921553041
fontkit,0.2304511609440142
postcss-loader,0.230417950504312
strtok3,0.2304140309175285
sift,0.2302949177563094
request-progress,0.2302624171238897
clone-deep,0.2302164180804983
cacheable-lookup,0.2301779864171462
@babel/plugin-proposal-decorators,0.2301669760274263
throttleit,0.2301473161918884
@octokit/auth-token,0.2301366530019242
exec-sh,0.2301019380721333
node-modules-regexp,0.2300922382830807
mpath,0.2300135866698029
flatten,0.2300035307626911
undici,0.2300008208975294
@aws-sdk/client-s3-control,0.2299815990579202
luxon,0.2299786785313993
limiter,0.2299659531379571
ci-info,0.2299626076660538
mquery,0.2299490662612539
v8-to-istanbul,0.2299395600489331
@types/http-cache-semantics,0.2299391904578536
cssnano-util-get-match,0.2299208004316214
cssnano-util-get-arguments,0.22990448286773
append-field,0.2298995579110515
set-function-length,0.229889408809009
cssnano-util-same-parent,0.2298728231046009
is-glob,0.2298667881337715
postcss-minify-gradients,0.22986223734262
sockjs,0.2297371255144468
fecha,0.229710605072729
filter-obj,0.2296180767947135
@types/tough-cookie,0.229610134145582
kareem,0.2296033665285735
pdfkit,0.2294707984527806
@radix-ui/react-slot,0.2294588009030872
chart.js,0.2293117712315748
@babel/plugin-proposal-private-property-in-object,0.2292867696559776
kuler,0.2291850478962073
enabled,0.229181154765087
has-property-descriptors,0.2291335565987595
text-hex,0.2291065165009315
is-async-function,0.2290973728885955
default-browser,0.2290888802701225
babel-plugin-syntax-object-rest-spread,0.2290553534886522
cron-parser,0.2290219234742801
array.prototype.findlastindex,0.2290125045483496
postcss-colormin,0.2290047574642113
html-comment-regex,0.2289670289541929
resolve-alpn,0.228932780231605
@types/eslint-scope,0.2289110142389936
parse-ms,0.2288500288405625
static-eval,0.2287787762808487
bcryptjs,0.2287733428777375
pure-rand,0.2287564447193142
netmask,0.2287433351240055
jest-regex-util,0.2287381054261185
crypto-js,0.2287182333678117
@opentelemetry/api,0.228630472102494
anser,0.2286247512940453
nodemailer,0.2285569444331419
loader-fs-cache,0.2285420452236134
@jest/console,0.2283619495237648
@pkgjs/parseargs,0.2283173622219056
@types/webidl-conversions,0.2282761468355976
@babel/helper-regex,0.2282304889495898
core-js-compat,0.2281895870911625
get-tsconfig,0.228109229811724
date-now,0.2280613806165381
pathe,0.2280211017240819
bundle-name,0.2279442846022117
node-abort-controller,0.2278993868747604
@radix-ui/react-compose-refs,0.2278960367844897
jose,0.2277840728807894
jmespath,0.227752587931449
logform,0.2277420899716716
cachedir,0.2277184439844341
hermes-parser,0.2276273580898258
@tokenizer/token,0.2276098456612374
@jridgewell/sourcemap-codec,0.2275826091688488
@csstools/convert-colors,0.2275630134517449
@jest/fake-timers,0.2275530856719855
imurmurhash,0.2275401226823548
@rollup/rollup-linux-x64-musl,0.2275317534983623
@babel/plugin-proposal-async-generator-functions,0.2275282170644604
node-domexception,0.2274359952880265
bl,0.2273934707700491
@radix-ui/react-primitive,0.2273919186144781
fn.name,0.2273722131688206
set-function-name,0.2273643325175846
@firebase/app-types,0.2273642524500159
@csstools/utilities,0.2272640366887781
inflection,0.2272637722882921
@csstools/css-calc,0.2272182200657652
@types/sinonjs__fake-timers,0.2271955988491092
cluster-key-slot,0.2271023191347552
@types/sizzle,0.2270311889453048
run-applescript,0.2270143707888866
@octokit/plugin-request-log,0.2269851120405269
socket.io-parser,0.2269485862016475
slice-ansi,0.2268514891856873
ajv-keywords,0.2268175018032651
object-copy,0.2267110908751528
file-type,0.2266466518874747
@isaacs/cliui,0.2266294963253999
set-cookie-parser,0.2266031766884336
raw-body,0.2264789137289194
mamacro,0.2264252447677594
test-exclude,0.2263837217547584
htmlparser2,0.2263740419085859
@noble/hashes,0.2263704557135494
@babel/plugin-transform-modules-commonjs,0.2263531134856385
i18next,0.2262815683762274
@types/validator,0.2262647402699915
@babel/plugin-transform-modules-systemjs,0.2262628208422081
get-uri,0.2262400857153739
module-details-from-path,0.2262275052153415
hermes-estree,0.2262199404788997
@firebase/auth-interop-types,0.2262075330883628
helmet,0.2261966188121653
parseurl,0.2261333731419477
internmap,0.2261178943322543
rw,0.2260384013436657
combined-stream,0.2259630007463888
is-arrayish,0.225926233224609
@rollup/rollup-linux-x64-gnu,0.2259028105158471
require-in-the-middle,0.2255881003683637
@types/tmp,0.2254887831586244
token-types,0.2254851163583315
stack-utils,0.2254637594956987
is-number,0.2253030299422276
wkx,0.2252612985503477
is-symbol,0.2251970671697313
@rollup/plugin-terser,0.2251786082269703
@jest/test-sequencer,0.225149214792285
isexe,0.2251265862761075
object.groupby,0.2250899988543949
d3-hierarchy,0.2250171569631236
fflate,0.2248682922828328
lru-memoizer,0.2248129878828085
mnemonist,0.2247391593478345
d3-dsv,0.224630225274117
node-schedule,0.2245600060785847
is-ip,0.224515529136607
available-typed-arrays,0.2245039186111694
delaunator,0.2244915117972613
depd,0.2244756405131154
ospath,0.2243747445157654
ip-address,0.2243532618225861
amqplib,0.224306915461862
cron,0.2242565102111635
fast-json-stable-stringify,0.2242485672335252
default-browser-id,0.22424337172721
lightningcss-linux-x64-musl,0.2241714170918929
is-extglob,0.2240992987807565
retry-as-promised,0.2240901077272116
d3-delaunay,0.2240851513075216
string-length,0.224026164782598
dottie,0.2239980521474097
aws4,0.2239810339748376
blob-util,0.2239283778657215
b4a,0.2239255971219289
stripe,0.2239247482990053
url-template,0.2239154197919599
babel-plugin-polyfill-corejs2,0.2239120308932436
performance-now,0.2239000546706528
brotli,0.2238887196943711
@inquirer/prompts,0.223847905904119
convert-hrtime,0.223847136956573
toposort-class,0.2237716552248805
@babel/plugin-syntax-jsx,0.2236764372226256
form-data-encoder,0.223495557329446
workbox-webpack-plugin,0.2234945428364069
standard-as-callback,0.2233910474208961
webidl-conversions,0.2233702274801186
@types/triple-beam,0.2233592092392454
sequelize-pool,0.2233501513273794
aws-sign2,0.2233498273318031
d3-axis,0.2233349520225291
@octokit/core,0.2233081296304943
@firebase/app-check-interop-types,0.2232414480110692
whatwg-encoding,0.223234195372989
es-object-atoms,0.2232080141105945
d3-random,0.2231876529073372
socks-proxy-agent,0.2231732609360089
caseless,0.2231567349703417
d3-polygon,0.2231564090425198
is-typedarray,0.2231408469681965
typed-array-byte-length,0.2231206314841491
error-ex,0.2231082092779556
fast-uri,0.2230306692922552
time-span,0.222943091678496
msgpackr,0.2228397693024563
json-stringify-safe,0.2228000233294283
oauth,0.2227888429960583
isobject,0.2227723313099268
es-to-primitive,0.222499821380398
obliterator,0.2223109621181692
@babel/helper-optimise-call-expression,0.2221261434555324
jsonpath,0.2220376306162703
forever-agent,0.2220214257939402
@babel/plugin-transform-function-name,0.2219722034053285
playwright-core,0.2219416839926303
@typescript-eslint/visitor-keys,0.2219365330582165
pump,0.2219088699318057
wrappy,0.2218937101630025
istanbul-lib-source-maps,0.2218513348367356
safer-buffer,0.22181671589524
hpack.js,0.2217856212978484
isstream,0.2217226650870716
assert-plus,0.2217220527007543
@opentelemetry/instrumentation,0.2216387406808118
postcss-merge-rules,0.2216080028285565
function-bind,0.2215356746716643
playwright,0.22152231519965
@babel/plugin-transform-unicode-regex,0.2214941553608468
@babel/plugin-transform-named-capturing-groups-regex,0.2214557803304444
import-in-the-middle,0.2214442269691082
cssesc,0.2214122807582711
devalue,0.2213868701912822
@babel/plugin-syntax-object-rest-spread,0.2213837258395346
@babel/plugin-proposal-object-rest-spread,0.2213767705893548
@babel/plugin-syntax-optional-catch-binding,0.2212056622703267
@csstools/media-query-list-parser,0.2211654378119098
@babel/plugin-syntax-json-strings,0.2210415384104482
@babel/plugin-syntax-typescript,0.2210393737824248
@babel/plugin-syntax-async-generators,0.2209575322231718
linebreak,0.2208301054143286
@smithy/util-waiter,0.2208028881468807
bull,0.2206949436870992
@hapi/joi,0.2206664271025444
three,0.2206272885618634
esprima,0.220598598793135
@smithy/util-endpoints,0.2205735187689302
@babel/plugin-transform-object-super,0.2205393564158557
@babel/plugin-syntax-nullish-coalescing-operator,0.2204991549559468
robust-predicates,0.2204885995801997
@babel/plugin-transform-computed-properties,0.2204882388012313
stdin-discarder,0.2204554701989657
twilio,0.2204485816708154
jest-docblock,0.2204434852258766
@babel/plugin-syntax-optional-chaining,0.2204072539418299
streamx,0.2204067581471097
jwa,0.2203996720038283
puppeteer-core,0.2203939487576728
istanbul-reports,0.2203758080391143
scmp,0.2203545996021676
@babel/plugin-syntax-numeric-separator,0.220328929454291
domhandler,0.2202770183546193
socket.io,0.2202344789658586
whatwg-mimetype,0.2202293410940648
@babel/plugin-transform-spread,0.2201996762867184
dotenv,0.2201947967291778
@tootallnate/quickjs-emscripten,0.2201726709780746
object-inspect,0.2201556290486384
@babel/plugin-transform-modules-umd,0.2200768500439854
@babel/plugin-transform-for-of,0.2200497260073676
escape-html,0.2200241941597617
dfa,0.220006437719557
range-parser,0.2199442235224514
@jridgewell/source-map,0.2199315709238565
leaflet,0.2198633737599528
@fastify/busboy,0.2198008914211632
colorette,0.2197818354990521
spdx-expression-parse,0.2196499866481709
@babel/plugin-transform-modules-amd,0.2196125757348253
buffer-more-ints,0.2195125443596141
@ioredis/commands,0.2194811880331044
@hapi/formula,0.2194409553173832
@hapi/pinpoint,0.2194267932645137
long-timeout,0.2193857634598666
postcss-modules-local-by-default,0.2193523237209224
bytes,0.2193429581970219
glob-to-regexp,0.2192902586574938
@babel/plugin-syntax-logical-assignment-operators,0.2192621718372693
@ungap/structured-clone,0.2192176156997
is-electron,0.219170463537686
ieee754,0.2191281282868153
eventsource-parser,0.2190528757788604
babel-eslint,0.2190251974615608
sorted-array-functions,0.2189742497938327
@eslint-community/eslint-utils,0.2188737388090051
is-descriptor,0.2188323065634138
@types/luxon,0.2187926754377124
@opentelemetry/api-logs,0.2187297862508301
@csstools/color-helpers,0.2187134857007019
@redis/client,0.2186917854226419
basic-ftp,0.2186245720743515
png-js,0.2186185417451285
safe-regex,0.218605866398608
figures,0.2184902158597274
@types/readable-stream,0.2184881143826341
@webassemblyjs/wasm-edit,0.2184862147319969
@babel/plugin-proposal-unicode-property-regex,0.2184092004557647
array.prototype.reduce,0.2183571047751116
bidi-js,0.2183144821673618
@types/body-parser,0.2180080542394541
router,0.2179920610625667
systeminformation,0.2178579010266528
@aws-sdk/client-cloudtrail,0.2177905176678429
@smithy/property-provider,0.2177407402538975
pnpm,0.217710389198537
@kurkle/color,0.2175377211560737
pretty-bytes,0.2175257499483872
@babel/plugin-syntax-private-property-in-object,0.2174930198334255
@typescript-eslint/types,0.2174885441085737
wbuf,0.2174843550612432
string.prototype.trim,0.2174830318157578
loglevelnext,0.2174610606966633
@webassemblyjs/wast-printer,0.2174516103137727
@firebase/database,0.2174017817882958
jest-diff,0.2172578857866829
@babel/plugin-syntax-class-static-block,0.2172554688873297
@csstools/cascade-layer-name-parser,0.2171846508395604
postcss-minify-params,0.2171834747277333
is-shared-array-buffer,0.2171305426669652
is-unicode-supported,0.2171196089319097
@redis/time-series,0.2169895478518732
@redis/search,0.2169624618414831
is-regex,0.216883111413859
@redis/json,0.2168594230670155
@typescript-eslint/parser,0.2167561469335127
restructure,0.2166986769188977
postcss-minify-selectors,0.2166941666154291
unicode-trie,0.2166634174983586
@redis/bloom,0.2166124200171666
@babel/plugin-proposal-nullish-coalescing-operator,0.2165605777467592
object-is,0.2165081843243087
is-date-object,0.2164990210027488
string.prototype.trimstart,0.2163918561222286
@babel/plugin-transform-flow-strip-types,0.2163504489766808
d3-array,0.216341918111955
get-proto,0.2163359693745833
@slack/types,0.2161847970648414
@typescript-eslint/scope-manager,0.2161178132157579
locate-character,0.2161022933428855
highcharts,0.2160840270135023
is-core-module,0.216023646867084
extend,0.2160200195851953
fast-content-type-parse,0.2160085894982687
iterator.prototype,0.215990848084138
postcss-ordered-values,0.2159721957325813
to-regex,0.2158897587414398
smob,0.2158017831635623
postcss-convert-values,0.2157708331901971
@babel/plugin-proposal-numeric-separator,0.215706364305935
postcss-normalize-unicode,0.215605997664992
web-worker,0.2154899664329091
tldts-core,0.2154146522281215
tldts,0.2153197044215763
@babel/plugin-transform-react-pure-annotations,0.2150554581094937
@csstools/postcss-media-minmax,0.2150280343468956
@jest/expect,0.2150170798745589
ecdsa-sig-formatter,0.2149114546106232
path-scurry,0.2147992964295212
@csstools/postcss-media-queries-aspect-ratio-number-values,0.2146611964324784
dom-serializer,0.2144569310227001
@sindresorhus/merge-streams,0.2144444526852704
csv-parser,0.2143753439146662
@babel/plugin-syntax-import-attributes,0.2142591350688671
esm-env,0.2142454708394622
@babel/plugin-transform-dotall-regex,0.214180665897525
@azure/storage-blob,0.2141542612672377
@babel/plugin-transform-async-generator-functions,0.214120342444752
@babel/plugin-transform-private-property-in-object,0.2140872727066173
@inquirer/type,0.2140548282209559
@babel/plugin-transform-unicode-property-regex,0.2140018149411429
is-weakset,0.2135050776153937
domutils,0.2134143668547672
postcss-double-position-gradients,0.2133001431369981
adjust-sourcemap-loader,0.2131857198518357
@csstools/postcss-logical-viewport-units,0.2131832924133362
super-regex,0.2130151562348417
asn1js,0.2129452024981117
googleapis-common,0.2127974342960493
@typescript-eslint/type-utils,0.2125921114065697
@babel/plugin-transform-unicode-sets-regex,0.2125133992938405
global-directory,0.2123898609154324
jest-matcher-utils,0.2123872968508223
@babel/plugin-syntax-unicode-sets-regex,0.2121457736993375
@csstools/postcss-logical-resize,0.2120641135554662
@csstools/postcss-scope-pseudo-class,0.2120368568284124
socket.io-adapter,0.2119858293153266
cssnano-utils,0.2118588592606738
object.getownpropertydescriptors,0.2117807569220763
safe-array-concat,0.2114962746286903
workbox-window,0.211419073714112
@babel/plugin-transform-private-methods,0.2113492025168495
@babel/compat-data,0.2113351158026735
@babel/plugin-transform-class-properties,0.211323192228236
@csstools/postcss-color-mix-function,0.2113156621297368
gcp-metadata,0.2112610625949625
@aws-sdk/client-cloudsearch,0.2112358429851826
@csstools/postcss-gradients-interpolation-method,0.2111338337853506
detect-port-alt,0.2110596790397778
@types/jsdom,0.2109985037185699
chromium-bidi,0.2109667803115835
@babel/plugin-transform-class-static-block,0.2109414652083656
@csstools/postcss-logical-float-and-clear,0.2107573735581535
istanbul-lib-coverage,0.2107168090230959
@microsoft/microsoft-graph-client,0.2106421572384698
@csstools/postcss-relative-color-syntax,0.2106248487225698
jest-mock,0.210517000061159
eslint-plugin-testing-library,0.2105097442427112
@smithy/is-array-buffer,0.2104287138980647
@babel/plugin-proposal-class-static-block,0.2099583183807116
